Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 30 Day Volume,Event 30 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
,Event,"content: Amplitude, Inc. Master Service Agreement",,naoto.yamaura@amplitude.com,,legal,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-12,2024-02-13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Amplitude, Inc. Master Service Agreement – April 2019",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Amplitude, Inc. Master Service Agreement – May 2017",,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-04-23,2021-02-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Amplitude, Inc. Master Service Agreement – Nov 2020",,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-11-24,2021-02-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Amplitude’s Stance on Security & Privacy,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-07-28,2021-02-19,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Best 2019 Product Manager Podcasts: Design, Marketing, Analytics, and More",,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-06-19,2021-02-18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
IGNORE,Event,content: Best Product Management Books,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,content: Best Product Management Books for 2019,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-06-10,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Best Product Manager Podcasts: Design, Marketing, Analytics, and More",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: cross-platform analytics,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2018-07-11,,,,,,,,,,,,,,,,,,,,,,
,Event,content: Cross-Platform Analytics: Unify User Behavior Data Across Web & Mobile,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-12,2021-07-13,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: data accessibility,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-03,2018-07-20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,content: Every Product Analytics Term You Need To Know with Resource Links To Learn More,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-08-26,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Every Product Needs a North Star. Do you know yours?,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Funnel Analysis: Find drop-offs and boost conversion rates,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-12,2021-02-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: funnels,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-04,2018-07-11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,content: How to Measure User Onboarding to Better Convert and Engage New Users,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-02-21,2021-02-27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Industry Trends,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Long form gate test,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,content: Mastering Retention,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-05-29,2021-05-31,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: mobile analytics guide,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-06-29,2018-07-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,source,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-05-14
,Event,content: Mobile Analytics: A Complete Guide to App Retention and Engagement,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-11,2021-03-24,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Multipage V2 QA,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Multiple page example,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Multiple page gate test,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: North Star Framework,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: North Star Playbook,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-03-18,2021-06-11,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: North Star Playbook test,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Privacy Notice,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-12-27,2023-04-05,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
IGNORE,Event,content: Privacy Policy,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,content: Product Analytics Playbook I: Mastering Retention,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,content: Product Analytics Playbook Volume II: Mastering Engagement,,,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-16,2021-09-03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Product Analytics Playbook: Engagement Games,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,TRUE,FALSE,FALSE,FALSE,,0,0,2018-07-16,2018-09-27,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,Event,content: Product Analytics Playbook: Mastering Engagement,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,TRUE,FALSE,FALSE,FALSE,,0,0,2018-07-31,2021-09-03,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Product Analytics Playbook: Mastering Retention,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2019-02-26,2020-07-01,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Product Analytics: What It Is, Why You Need It, and How to Use It",,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-05-26,2021-02-18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Product Executive Playbook,,naoto.yamaura@amplitude.com,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-11-13,2021-05-18,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Product Playbook II: Mastering Engagement,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,TRUE,FALSE,FALSE,FALSE,,0,0,2018-09-05,2019-10-16,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: real-time analytics,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-03,2018-07-11,,,,,,,,,,,,,,,,,,,,,,
,Event,content: retention,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-02,2018-07-12,,,,,,,,,,,,,,,,,,,,,,
,Event,content: Retention Analytics: Retention analytics for stopping churn in its tracks,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-12,2021-02-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Richtext Chaptered Page,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: submit form,,naoto.yamaura@amplitude.com,"Successful submission of a gated content form. deprecated 10/31/18. Instead, use event ""submit form"", and use event property ""path"" to specify the page the content form is on.",resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-07-16,2018-11-06,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,_mktoReferrer,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignContent,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignID,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignMedium,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignSource,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignTerm,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Company,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,cookie,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2021-04-05
,,,,,,,,,,,,,,,,,,,Event Property,,Country,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Email,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,FirstName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,LastName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,title,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,url,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
,Event,content: submit form clicked,,naoto.yamaura@amplitude.com,"User clicks submit button of a gated content form. deprecated 10/31/18. Instead, use event ""submit form clicked"", and use event property ""path"" to specify the page the content form is on.",resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2018-10-24,2018-11-06,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,_mktoReferrer,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignContent,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignID,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignMedium,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignSource,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,campaignTerm,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Company,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,cookie,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2021-04-05
,,,,,,,,,,,,,,,,,,,Event Property,,Country,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,Email,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,FirstName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,LastName,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-10-24,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,title,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-03,2025-06-07
,,,,,,,,,,,,,,,,,,,Event Property,,url,,string,,TRUE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-05,2025-06-07
IGNORE,Event,content: Terms of Service,,naoto.yamaura@amplitude.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,content: test star playbook,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered long-page blocks,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered long-page blocks with gate,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered long-page blocks without gate,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered multi-page blocks,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered multi-page blocks with gate,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing chaptered multi-page blocks without gate,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Testing chaptered page marquee - Longform, multi field",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Testing chaptered page marquee - Longform, single field",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Testing chaptered page marquee - Multi page, multi field",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Testing chaptered page marquee - Multi page, single-field",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: Testing new marquee - Multi page,,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,"content: Testing new marquee - Multi page, multi field",,,,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
,Event,content: The Amplitude Guide to Customer Retention: 40+ Resources to Increase Retention,,naoto.yamaura@amplitude.com,,resources / content,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,2020-04-21,2021-03-12,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,chapter,,any,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-07-16,2021-09-03
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2018-06-29,2025-06-07
